Rank;Tier;Username;Join Date;Gold Medals;Silver Medals;Bronze Medals;Points
1736;master;Virilo Tejedor Aguilera;2015;1;7;5;5233
1737;expert;Ehsan;2016;0;5;3;5231
1738;expert;hmk;2015;0;2;2;5230
1739;master;Alexander Zarichkovyi;2017;2;4;3;5230
1740;expert;tomoyukun;2019;0;2;1;5225
1741;grandmaster;piupiu;2016;5;2;1;5219
1742;expert;masaccio;2021;0;1;2;5218
1743;expert;HY2017;2018;0;2;0;5217
1744;master;QuantScientist;2016;1;2;2;5214
1745;expert;Eric Beckwith;2018;0;3;4;5214
1746;expert;mochidan;2019;0;0;5;5213
1747;expert;Apolo;2019;0;1;2;5212
1748;expert;Andrei Dukhounik;2015;0;5;5;5206
1749;expert;Insaf Ashrapov;2016;0;7;4;5203
1750;expert;StevenTMHsu??;2019;0;3;2;5202
1751;expert;Masaya;2019;0;3;2;5196
1752;expert;Sanchit Singh;2018;1;1;1;5195
1753;expert;nishimoto;2016;0;2;2;5194
1754;expert;Enrico Lohmann;2017;0;1;1;5194
1755;expert;NLPer;2021;0;1;2;5193
1756;expert;brekkanegg;2019;0;4;1;5191
1757;expert;Lan Dinh;2019;0;0;3;5188
1758;master;quadcore/Richard Epstein;2012;1;5;2;5184
1759;expert;MaXXX;2016;0;3;8;5184
1760;expert;Ubique;2013;0;3;4;5180
1761;expert;Never give up;2020;0;2;3;5180
1762;expert;Tu Hoang Anh;2019;0;4;1;5173
1763;expert;quantumgeek;2016;0;5;2;5170
1764;expert;hhiraguchi;2019;1;0;1;5164
1765;expert;tlldll;2019;0;2;0;5164
1766;expert;Yuki;2020;0;2;2;5162
1767;expert;toto;2019;0;1;4;5154
1768;expert;kmizunoster;2018;0;1;4;5151
1769;expert;Tatsuya50;2020;0;1;3;5151
1770;expert;Dan Emery;2017;0;4;5;5150
1771;expert;Nayu.T.S.;2020;0;1;3;5146
1772;master;donglee;2018;2;3;1;5137
1773;expert;Yee Ng;2018;0;5;0;5136
1774;expert;naoki56;2021;0;2;1;5136
1775;expert;naka;2021;0;2;1;5136
1776;expert;Riley Zhu;2021;0;0;2;5126
1777;expert;Pavel Proks;2017;0;0;4;5125
1778;expert;ZH;2018;0;4;6;5124
1779;grandmaster;mgchbot;2016;5;10;3;5123
1780;expert;gody7334;2017;0;3;2;5123
1781;expert;JongOS;2021;0;1;1;5122
1782;expert;Polapob;2020;0;1;1;5116
1783;grandmaster;Bluefool;2011;8;9;18;5114
1784;expert;nadare;2018;0;5;1;5113
1785;master;rskmoi;2019;1;4;1;5111
1786;expert;Egor Trushin;2019;0;3;0;5110
1787;expert;Mengxu Feng;2021;0;2;0;5110
1788;expert;Charles Lin;2019;0;1;2;5108
1789;expert;Daniel Hebenstreit;2020;0;2;0;5108
1790;expert;ulamax;2018;0;3;0;5106
1791;expert;Scirpus;2015;0;13;9;5102
1792;master;Yunfeng Zhu;2015;1;5;2;5102
1793;expert;Momota;2021;0;0;2;5102
1794;expert;Andrei Gheorghiu;2018;0;1;2;5101
1795;expert;AntonIs;2017;1;1;1;5097
1796;expert;Aleksandr Dekhovich;2017;0;4;0;5079
1797;expert;Vaishvik;2019;0;0;5;5078
1798;expert;kumalab;2018;0;2;3;5077
1799;expert;Kaggle???;2021;0;0;3;5075
1800;expert;Lunana;2021;0;0;3;5075
1801;expert;pixyz0130;2021;0;0;3;5075
1802;expert;Sergey Enikeev;2018;0;0;2;5071
1803;master;Dmitry Dryomov;2010;3;7;8;5068
1804;expert;Terry U;2020;0;1;2;5067
1805;expert;dairatom;2015;0;2;2;5059
1806;expert;ilovescience;2017;0;2;2;5058
1807;expert;Keewon Shin;2018;0;2;0;5058
1808;expert;Paul Chen;2017;0;4;1;5057
1809;expert;Nathaniel Shimoni;2015;0;7;9;5054
1810;expert;???;2020;0;0;2;5054
1811;master;Yao Zhongwei;2018;1;2;1;5050
1812;expert;Situ Ma;2019;0;1;1;5049
1813;expert;Keith SZE;2018;0;6;0;5045
1814;expert;Raman;2016;0;2;1;5043
1815;expert;AL;2017;0;0;4;5041
1816;expert;UrwLee;2021;0;3;0;5040
1817;expert;M&M;2018;0;1;1;5029
1818;expert;hhl;2018;0;3;2;5029
1819;expert;Ahmad Elawady;2019;0;3;1;5029
1820;expert;Shahules;2017;0;5;1;5023
1821;master;Leo0523;2018;1;3;1;5018
1822;expert;shinewine;2021;0;1;2;5015
1823;expert;Mehul Sampat;2014;0;1;2;5008
1824;expert;DONJYARAHOI;2018;0;5;1;5007
1825;master;Ryan Sun;2014;1;5;1;5005
1826;expert;Mutian;2021;0;1;1;5003
1827;master;SVJ24;2014;1;4;5;5001
1828;expert;TheStoneMX;2020;0;1;1;5001
1829;master;SolverWorld;2016;1;2;0;4999
1830;expert;ozlem;2018;0;0;2;4990
1831;expert;AlexM4;2019;0;1;1;4988
1832;expert;soxy;2019;0;0;3;4988
1833;expert;Demid Chernenko;2020;0;1;1;4986
1834;expert;Ning Jia;2019;0;2;3;4983
1835;expert;hk81;2020;0;2;2;4981
1836;expert;Arturo Garcia;2017;0;5;0;4978
1837;expert;Bassil Bassiouny;2019;0;2;2;4974
1838;grandmaster;iwiwi;2012;6;2;2;4973
1839;expert;Yichao;2016;1;1;0;4973
1840;expert;Roman Piankov;2017;0;2;7;4973
1841;expert;Spenser Cheng;2020;1;0;2;4971
1842;master;ykita;2019;1;4;0;4969
1843;expert;Shobhit Upadhyaya;2018;0;1;1;4968
1844;master;Andrey Ostapets;2012;1;11;14;4967
1845;master;Igor Praznik;2014;2;6;4;4965
1846;expert;Mohsen Yazdinejad;2018;0;2;2;4960
1847;expert;???;2014;0;3;2;4956
1848;expert;Splend1dChan????;2019;0;1;1;4956
1849;expert;Harshit Sheoran;2018;0;2;1;4954
1850;expert;Steve Jenkins;2016;1;1;2;4953
1851;expert;aqx;2019;0;1;1;4950
1852;expert;MAK;2016;0;4;7;4949
1853;expert;ryoshih;2020;2;0;0;4945
1854;expert;siero;2015;0;3;2;4944
1855;expert;Andy Yu;2018;0;4;2;4944
1856;expert;syurenuko;2020;0;0;3;4931
1857;master;Maxim Vakhrushev;2016;1;6;8;4929
1858;expert;tcexeexe;2017;1;0;1;4928
1859;expert;ysk kwkm;2020;0;2;1;4927
1860;master;wrb0312;2018;1;3;0;4924
1861;expert;Karmanov Alexey;2019;0;2;1;4920
1862;expert;Spoiler Alert;2019;0;4;0;4919
1863;expert;mochio;2021;0;1;2;4919
1864;expert;Yukun He;2021;0;1;1;4918
1865;expert;Tomotaka;2019;0;0;2;4917
1866;expert;Ivan Reznikov;2018;0;1;2;4914
1867;master;Ivanhoe;2013;3;30;26;4913
1868;expert;Marius Wanko;2019;0;1;1;4913
1869;master;nan;2019;1;3;0;4909
1870;master;DataGeek;2012;4;20;23;4907
1871;master;TASSAN;2019;1;3;1;4906
1872;expert;Alien;2021;0;2;2;4901
1873;expert;YunzeWang19;2021;0;3;0;4898
1874;expert;godelscat;2018;1;1;0;4896
1875;expert;__Taichicchi__;2018;0;0;4;4895
1876;master;Laevatein;2016;2;3;2;4894
1877;expert;Tejas Kotha;2019;1;1;1;4890
1878;expert;yseeker;2017;0;1;2;4888
1879;master;Waylon Wu;2018;1;4;2;4886
1880;expert;P.AI.R;2018;0;2;0;4886
1881;expert;Nistik;2019;0;2;0;4882
1882;expert;TK;2019;1;0;2;4882
1883;expert;Aleksandr Kosolapov;2018;0;3;1;4880
1884;master;Massoud Hosseinali;2018;1;3;1;4875
1885;expert;Powell;2019;0;1;4;4872
1886;expert;denis;2019;0;0;2;4869
1887;expert;Mizanur;2019;0;3;6;4869
1888;expert;van73;2018;0;2;1;4868
1889;expert;Konni;2019;0;1;4;4864
1890;expert;fujiyuu75;2017;0;2;3;4857
1891;expert;Vatsal Mavani;2021;0;2;2;4853
1892;master;TripleLift;2019;2;1;0;4852
1893;master;YALICKJ;2016;1;2;4;4848
1894;expert;Evgeny Kovalev;2017;0;3;1;4845
1895;expert;spindel;2018;0;1;1;4844
1896;expert;Sergey U;2019;0;2;0;4844
1897;expert;Kuts Alexey;2017;0;2;1;4841
1898;expert;Yang Zhang;2017;0;1;4;4837
1899;expert;Akash Singh;2021;0;0;2;4834
1900;expert;DmitryBuslov;2017;1;0;5;4833
1901;expert;Roe;2017;0;4;4;4832
1902;expert;Yerram Varun;2020;0;1;1;4829
1903;master;merkylove;2015;2;6;1;4828
1904;expert;Chunyu Wei;2019;0;1;1;4828
1905;expert;Carlo Lepelaars;2018;0;2;2;4824
1906;expert;akakarii;2020;0;1;2;4820
1907;expert;iwao12;2020;0;2;1;4820
1908;expert;Ghassen Alaya;2021;0;1;2;4818
1909;expert;Avinash Anand;2018;0;1;2;4813
1910;expert;BokingChen;2020;0;2;1;4813
1911;expert;Bessenyei Szilárd;2020;1;1;1;4813
1912;expert;cadog;2020;0;1;1;4813
1913;expert;NakedKoala;2018;0;2;1;4812
1914;expert;NikoNeko;2019;0;2;2;4811
1915;expert;Limited Release;2013;0;2;2;4805
1916;master;Abdelwahed Assklou;2016;1;8;5;4805
1917;expert;zumbov;2017;0;0;2;4805
1918;master;langzi;2017;1;3;1;4801
1919;expert;HinePo;2020;0;2;0;4796
1920;expert;ziho zoeng;2021;0;1;2;4796
1921;expert;Nikita Karaev;2017;0;3;0;4788
1922;expert;Samuel Darmawan;2017;0;3;4;4787
1923;expert;Bibin Paul;2018;0;0;4;4787
1924;expert;kawanot;2012;0;2;1;4783
1925;expert;Andrei Lupu;2016;1;0;1;4781
1926;expert;Pierre Brunello;2019;1;0;2;4779
1927;expert;Madao;2019;0;0;6;4778
1928;expert;Doe John;2019;0;1;2;4775
1929;expert;Oguzhan Nefesoglu;2020;0;3;0;4775
1930;expert;Techno Spider;2019;0;0;4;4767
1931;grandmaster;y;2013;8;21;19;4765
1932;expert;?????;2020;0;0;2;4765
1933;expert;James McGuigan;2015;0;2;0;4764
1934;expert;JaimeF;2016;0;3;2;4762
1935;expert;sdsuFan;2014;0;2;0;4761
1936;expert;akmr;2019;1;0;1;4759
1937;expert;DavidTen;2017;0;2;4;4751
1938;expert;ta;2017;0;2;2;4751
1939;master;rookzeno;2018;1;4;3;4751
1940;master;Dmitry Spodarets;2020;1;2;1;4746
1941;expert;A_Elsheikh;2015;0;3;1;4741
1942;expert;XS 330;2020;0;1;1;4737
1943;expert;Jason Yang;2020;0;2;0;4735
1944;expert;Seba;2020;0;1;1;4734
1945;expert;qi0239;2021;0;2;1;4730
1946;expert;Aristarh_BFG;2021;0;0;2;4728
1947;expert;Stefan Mandl;2016;0;3;2;4723
1948;expert;test;2019;2;0;0;4720
1949;expert;????;2020;0;2;1;4720
1950;expert;Rob Wishart;2016;0;0;9;4718
1951;expert;Kwabena;2013;0;2;1;4715
1952;expert;Biswajit;2019;0;1;1;4705
1953;expert;wafflebufflo;2016;0;0;3;4696
1954;expert;kulverstukas;2017;0;1;1;4696
1955;expert;Starchenkov Andrey;2018;0;2;0;4693
1956;master;Borys Tymchenko;2018;1;3;1;4686
1957;master;Jsato;2018;1;2;1;4682
1958;expert;YUYUTA;2019;1;0;2;4680
1959;master;Yury Dzerin;2015;1;4;2;4670
1960;expert;Juri Matualatupauw;2019;0;3;0;4668
1961;expert;DL;2014;0;1;8;4667
1962;expert;Karen;2016;1;1;1;4665
1963;grandmaster;ash hafez;2015;10;17;6;4663
1964;master;Alex Abramov;2017;1;4;3;4662
1965;expert;Nikolai Neustroev;2018;0;1;1;4661
1966;expert;HirokiTaniai;2017;0;4;1;4659
1967;expert;LGH;2018;0;1;3;4659
1968;expert;qyyyyyf;2020;0;2;3;4657
1969;expert;Pierre Sardin;2016;0;5;4;4656
1970;expert;Dmitry Kotovenko;2017;1;1;3;4648
1971;expert;fuinki;2017;0;2;0;4648
1972;expert;Ashish Singh;2017;0;3;1;4647
1973;expert;Massimiliano Viola;2020;0;1;1;4646
1974;expert;sabbih;2020;0;0;2;4644
1975;expert;Gzl0506;2021;0;2;3;4626
1976;master;Jordan Meyer;2011;3;1;0;4624
1977;expert;Van de Rakt;2012;0;1;7;4622
1978;expert;Marcus Harvey;2018;0;3;0;4622
1979;expert;twintree;2020;0;2;0;4621
1980;expert;Artem Solomatin;2018;0;2;0;4620
1981;expert;Vadym;2018;0;5;1;4615
1982;expert;GiorgosMaragkopoulos;2019;0;2;1;4614
1983;expert;pyxiea;2020;2;0;0;4614
1984;expert;mmmbbb;2020;0;2;2;4614
1985;grandmaster;clustifier;2013;7;31;19;4612
1986;expert;Jomogi;2021;0;0;3;4612
1987;expert;João Paulo Martins;2015;0;2;1;4604
1988;expert;gordon;2018;0;2;0;4604
1989;expert;Jebq;2017;0;6;2;4602
1990;master;Seifeddine Fezzani;2018;1;2;3;4601
1991;expert;Minesh A. Jethva;2015;0;1;3;4599
1992;expert;abnerzhang;2017;0;4;5;4591
1993;master;KarimAmer;2015;1;2;2;4590
1994;master;Daniel;2018;2;8;2;4590
1995;expert;tntky;2019;0;3;2;4590
1996;expert;takadaat;2020;0;1;2;4586
1997;expert;MapleTx;2020;0;2;0;4582
1998;master;rmldj;2014;1;9;2;4580
1999;expert;will back;2017;0;4;0;4575
2000;expert;zhiqiang he;2021;0;1;3;4571
2001;expert;gyoza;2016;0;0;3;4564
2002;expert;Yifei Gu;2020;1;1;1;4562
2003;expert;Pankaj Verma;2019;0;2;4;4551
2004;expert;vildhet;2018;0;1;2;4548
2005;expert;Vlad Balanda;2016;0;2;0;4542
2006;expert;Mochoppyi;2019;0;2;1;4539
2007;master;Michal Laclavik;2015;1;2;1;4536
2008;expert;lxymmd;2017;0;2;0;4536
2009;expert;DENPA92;2018;0;2;0;4536
2010;master;Alejandro Lanaspa;2019;1;2;1;4532
2011;master;Justin Yang;2016;1;2;2;4529
2012;expert;Stanley Zheng;2020;0;2;2;4527
2013;expert;Bryan Arnold;2017;0;1;2;4517
2014;expert;Alexey Kotlik;2019;0;1;2;4516
2015;expert;Marcin Czelej;2020;1;0;1;4515
2016;expert;tatsu;2019;0;3;4;4512
2017;expert;chimuichimu;2020;0;3;0;4497
2018;grandmaster;sjv;2016;6;2;0;4487
2019;expert;captainqxy;2019;0;3;0;4487
2020;expert;aagapi;2019;0;2;1;4487
2021;master;Pavel Blinov;2013;3;12;5;4485
2022;master;DeepInvolution;2017;2;2;0;4479
2023;expert;Gustavo;2014;0;3;0;4474
2024;expert;codebricks;2021;0;1;1;4469
2025;expert;IvanYakovlev;2017;1;1;1;4464
2026;expert;Qi Sun;2021;0;1;1;4463
2027;expert;pwcd;2020;0;2;0;4456
2028;master;krivoship;2018;1;2;1;4453
2029;expert;Siarhei Fedartsou;2018;0;3;1;4453
2030;master;Alexander Buslaev;2014;3;1;0;4449
2031;grandmaster;Sergey Yurgenson;2011;18;22;12;4439
2032;expert;bto1;2019;0;4;0;4437
2033;master;wata;2012;2;2;1;4434
2034;expert;David;2019;0;2;1;4430
2035;expert;CorgiMan;2021;0;0;2;4424
2036;expert;Tanay Mehta;2019;0;2;1;4422
2037;expert;karl;2021;0;0;3;4399
2038;expert;ThinhVu;2018;0;3;1;4393
2039;master;Milomilo;2017;1;2;3;4391
2040;expert;SR;2020;0;0;2;4390
2041;expert;Jianye He;2018;0;2;0;4389
2042;expert;Anton Petrov;2014;0;6;3;4387
2043;master;Fangzhou Liao;2016;4;0;0;4387
2044;expert;chun;2018;0;1;1;4386
2045;expert;Satwik;2019;0;2;0;4383
2046;expert;Francois Lemarchand;2019;0;0;2;4382
2047;expert;Agrica;2019;0;0;2;4380
2048;expert;Kazu;2020;0;0;2;4376
2049;expert;Hide on bush;2018;0;1;1;4374
2050;expert;Junyuan Ye;2020;0;2;0;4374
2051;expert;konumaru;2019;0;1;1;4369
2052;master;Francy Peng;2021;1;2;0;4369
2053;expert;Andrew Tu;2016;0;0;5;4360
2054;expert;youyou;2021;0;1;2;4360
2055;expert;Max;2017;0;2;0;4355
2056;master;holygo_1208;2018;2;3;0;4351
2057;expert;Astral;2016;0;2;0;4350
2058;expert;HuiUnited;2017;0;2;0;4346
2059;expert;valilenk;2018;0;7;1;4341
2060;expert;ShengzheLiu;2020;0;2;0;4339
2061;master;Maciej Budy?;2017;1;3;0;4338
2062;master;Szymon Papierowski;2017;1;3;0;4338
2063;expert;Maher el Ouahabi;2020;0;1;1;4334
2064;expert;Mikhail Pchelintsev;2019;0;2;1;4332
2065;master;abccba;2017;1;3;3;4330
2066;expert;Yu Kang;2020;0;1;1;4330
2067;master;Seffi Cohen;2015;1;6;8;4325
2068;expert;Dmitry A. Grechka;2016;0;2;0;4322
2069;expert;Jo Tom;2019;0;2;0;4305
2070;expert;OYM8012;2021;0;0;3;4300
2071;expert;b0w1d;2021;0;2;0;4299
2072;master;Ash;2015;2;4;1;4298
2073;expert;aiueonozaki;2021;0;1;1;4298
2074;expert;Tifo;2020;0;0;2;4297
2075;master;Konstantin Kotik;2017;1;5;2;4294
2076;expert;Rich He;2015;0;2;2;4289
2077;expert;Tak;2017;0;2;4;4289
2078;expert;sp;2018;0;1;2;4288
2079;expert;norikatamari;2019;0;1;1;4287
2080;expert;HongweiLuan;2017;0;2;1;4285
2081;expert;pinkaxe;2021;0;2;0;4284
2082;expert;intwzt;2016;0;1;1;4282
2083;expert;Khanh-Toan Nguyen;2020;0;0;3;4281
2084;expert;ArcWaterCash;2017;0;1;2;4273
2085;expert;Paritosh Gupta;2015;0;1;2;4269
2086;expert;takeishikoki;2018;0;2;1;4266
2087;master;Yang Zhang;2012;2;1;1;4261
2088;master;logachevpa;2017;1;3;2;4257
2089;grandmaster;Arsenal;2013;5;8;4;4256
2090;expert;Alex Golubev;2019;0;2;0;4250
2091;expert;Alexander Deineha;2017;0;4;1;4248
2092;expert;Ala Eddine Ayadi;2017;0;3;4;4247
2093;expert;FatLiuyun;2021;0;2;1;4247
2094;expert;ZichenY;2021;0;1;1;4246
2095;expert;Qihang Wang;2019;0;1;2;4243
2096;expert;furu;2021;0;2;1;4242
2097;expert;Ashish Lal;2016;0;2;6;4241
2098;expert;Lathwal;2017;0;1;5;4237
2099;master;Ilya Ezepov;2015;1;3;1;4236
2100;expert;Dan Ofer;2013;0;0;5;4226
2101;expert;Dmitry Vorobiev;2019;1;1;2;4226
2102;expert;Jesse;2018;0;2;0;4225
2103;master;Hieu Phung;2018;1;3;0;4225
2104;expert;tsutaj;2020;0;2;1;4225
2105;expert;yiida;2017;0;0;2;4224
2106;expert;MrAzK0;2017;0;1;1;4223
2107;expert;naoya;2019;0;1;3;4223
2108;expert;Icfstat;2013;0;6;2;4218
2109;expert;mavillan;2015;0;3;1;4217
2110;expert;Vitaly Pavlov;2018;1;1;1;4217
2111;expert;Claudio Verdú Ruiz;2018;0;2;0;4216
2112;master;Vinicius;2017;1;3;4;4213
2113;expert;Phiesh7w;2020;0;1;1;4213
2114;grandmaster;Matias Thayer;2015;5;9;3;4212
2115;expert;dddmd;2019;0;3;1;4212
2116;expert;Wasted_Times;2019;0;1;1;4212
2117;expert;pixChen;2021;0;0;2;4209
2118;expert;NAMBA;2020;0;1;1;4208
2119;expert;Captain0602;2019;0;5;1;4207
2120;expert;mrt????;2019;0;2;0;4205
2121;expert;Mohamed Arshath;2017;0;1;1;4203
2122;expert;Jun Pan;2018;0;1;1;4202
2123;expert;Oshaya;2013;0;0;2;4199
2124;expert;hpliu777;2021;0;1;3;4197
2125;expert;*.*;2017;1;0;1;4194
2126;master;Mycroft Holmes;2015;1;3;6;4191
2127;expert;JunYong Tong;2016;0;2;0;4189
2128;expert;Niwashi;2020;0;1;2;4189
2129;expert;tomofumin;2021;0;1;1;4184
2130;expert;Mamedaihuku;2021;0;0;2;4183
2131;master;Veysel Can Demir;2017;1;2;2;4181
2132;expert;steelrose;2017;0;5;7;4178
2133;grandmaster;gmilosev;2014;7;13;3;4172
2134;expert;AIM;2018;0;1;1;4171
2135;expert;liyutg;2019;1;0;1;4170
2136;expert;SI Jiahua;2021;0;2;0;4169
2137;expert;Omar Hammemi;2021;0;1;1;4158
2138;expert;HONG LIHANG;2021;0;1;1;4157
2139;expert;Jeff Donchess;2017;1;0;1;4156
2140;expert;TWPB;2021;0;0;2;4151
2141;master;Yuksel;2019;1;2;1;4149
2142;expert;polars;2018;0;2;1;4146
2143;master;Wojtek Rosinski;2016;2;10;7;4145
2144;master;Rodolphe Lampe;2015;1;2;3;4144
2145;expert;Vladimir Slaykovskiy;2017;0;0;2;4140
2146;expert;Sunghwan Choi;2013;1;1;1;4116
2147;expert;Richard;2021;1;0;1;4115
2148;expert;Yassine Alouini;2014;0;1;4;4114
2149;master;Rage;2015;1;2;0;4113
2150;expert;Carlos Prades K.;2017;1;1;1;4113
2151;expert;Sumedh Ravi;2019;0;2;1;4113
2152;expert;A.Demyanchuk;2017;0;1;2;4112
2153;expert;Sherry Li;2018;1;1;2;4108
2154;expert;4san;2019;0;2;1;4108
2155;expert;pea98258;2019;0;4;0;4107
2156;expert;m.kawakami;2020;0;1;1;4107
2157;expert;Damodar;2014;0;1;7;4106
2158;expert;Wang Yueze;2020;0;1;1;4106
2159;master;anova;2017;1;3;2;4103
2160;expert;zhichaozhao;2018;0;1;2;4102
2161;master;kes | Glib Kechyn;2018;2;6;9;4091
2162;expert;dgkyoro;2019;0;2;0;4088
2163;expert;yuta;2019;0;1;2;4087
2164;master;gmobaz;2012;3;4;10;4083
2165;expert;Shimaa;2013;0;2;0;4083
2166;expert;Jing Guo;2017;0;3;2;4081
2167;expert;Sanyam Bhutani;2018;1;1;2;4079
2168;master;Leonid;2017;3;2;0;4078
2169;expert;C;2018;2;0;0;4075
2170;expert;Josh Stone;2015;0;3;4;4073
2171;expert;schulta;2020;0;2;2;4072
2172;expert;paooon37;2020;0;1;1;4070
2173;master;Taemyung Heo;2017;1;2;1;4068
2174;expert;Alex Sologub;2017;0;3;3;4068
2175;expert;Uday Kamal;2017;0;3;3;4067
2176;expert;Pontiac Bandit;2020;0;0;2;4067
2177;expert;Jow;2019;0;0;2;4063
2178;expert;Hirota Kawada;2018;0;0;2;4062
2179;master;lizzzi1;2016;1;3;0;4060
2180;expert;Yusuke;2018;0;1;1;4058
2181;master;keeeeei79;2016;2;1;0;4057
2182;expert;HoursJ;2018;0;3;0;4056
2183;expert;Toshiyuki Sakai;2019;0;3;2;4053
2184;expert;Vadik;2017;0;5;5;4052
2185;expert;Yovin Yahathugoda;2018;0;1;1;4041
2186;expert;RakeshNikam;2016;0;0;2;4033
2187;expert;beatwad;2019;0;2;0;4032
2188;expert;Krishna;2011;0;7;8;4030
2189;grandmaster;Sergey Kozub;2013;6;2;0;4029
2190;master;gooron;2014;1;5;9;4029
2191;expert;Georgy Konoplich;2016;0;2;0;4028
2192;expert;Masanory;2019;0;1;1;4027
2193;expert;wujf;2020;0;0;2;4020
2194;expert;SuppliLion;2021;0;0;2;4017
2195;expert;kambe;2019;0;1;1;4011
2196;master;Andre Naef;2015;3;2;1;4006
2197;expert;yhx-03;2021;0;1;1;4006
2198;expert;Vlad Artemyev;2016;0;4;2;4005
2199;expert;Yuriy V;2018;0;2;1;4001
2200;expert;khi;2018;0;0;3;4001
2201;master;Tomoyo;2017;2;3;1;4000
2202;master;Vlad Shmyhlo;2017;2;3;2;3995
2203;expert;QibinLin;2020;1;0;1;3995
2204;expert;MichaelZhao;2019;0;1;1;3990
2205;expert;Ivan V.;2018;0;1;6;3989
2206;expert;PeterSorensen;2018;0;1;1;3989
2207;expert;ikeuchy;2016;0;3;4;3987
2208;expert;Akila Wajirasena;2013;0;3;8;3985
2209;expert;Rex Nemorensis;2021;0;1;1;3982
2210;expert;kshintani;2020;0;1;2;3980
2211;master;kvigly;2018;1;3;2;3979
2212;expert;Ronaldo S.A. Batista;2017;0;2;1;3975
2213;master;Morgon;2018;1;2;0;3975
2214;expert;Parkinson Zabelin;2015;0;8;6;3972
2215;expert;Takahashi;2020;0;2;1;3972
2216;master;Leonid Fedoseev;2016;1;5;2;3970
2217;expert;Fedor Baart;2020;0;0;2;3969
2218;expert;Derek;2015;0;2;1;3968
2219;expert;zz;2012;0;4;15;3958
2220;expert;stevenwudi;2012;1;1;3;3957
2221;master;Tony;2017;1;2;0;3956
2222;master;R MAT;2018;1;2;1;3953
2223;expert;Andrej Marinchenko;2021;0;0;2;3951
2224;expert;deeeeeeeplearning;2020;0;2;0;3950
2225;expert;HoMin;2018;0;1;3;3944
2226;expert;tomikki;2018;0;1;1;3939
2227;expert;Pronkin Nikita;2018;1;1;0;3939
2228;expert;Mikhail Fadeev;2016;0;0;2;3937
2229;expert;OrS;2019;0;3;1;3935
2230;expert;Ayush Dosajh;2018;0;0;2;3933
2231;expert;hhhhhconme;2019;0;2;0;3933
2232;expert;Jose;2020;0;3;0;3933
2233;expert;Kamal Chhirang;2019;0;1;1;3930
2234;expert;Mihail Parushkin;2019;0;3;2;3927
2235;expert;hakusai;2019;0;0;3;3927
2236;master;Kulbear;2018;3;3;5;3926
2237;expert;GuanQun Wu;2019;0;2;0;3926
2238;expert;Phil Lee;2018;0;1;1;3919
2239;grandmaster;Bishwarup B;2015;5;8;1;3918
2240;expert;GuruGuru;2021;0;0;2;3918
2241;expert;LModric;2020;0;0;2;3912
2242;expert;Flavien Gelineau;2017;0;1;6;3911
2243;expert;Krishna kant singh;2018;0;2;1;3911
2244;master;RK;2018;3;2;4;3906
2245;expert;ChunkIng;2020;0;2;0;3905
2246;expert;Tianqi Wang;2018;0;6;1;3904
2247;expert;machy;2013;1;1;0;3903
2248;expert;rsobt;2021;0;2;0;3903
2249;expert;grantfrefg;2017;0;4;5;3900
2250;grandmaster;Alberto Danese;2016;6;2;1;3898
2251;expert;Denis Logvinenko;2018;0;5;2;3891
2252;expert;Mayukh Bhattacharyya;2016;0;1;3;3888
2253;expert;Maximiliano;2019;0;2;1;3887
2254;expert;empty;2017;0;2;1;3885
2255;master;Filip Radenovic;2018;3;1;0;3883
2256;expert;sumirow;2020;0;1;1;3883
2257;expert;Inoddy;2012;0;7;7;3882
2258;expert;momi64;2018;0;4;4;3881
2259;expert;Tung;2017;0;2;2;3880
2260;expert;Yudai Ueno;2018;0;1;1;3880
2261;expert;Daizu;2019;0;3;1;3877
2262;expert;Raijin;2018;0;3;2;3875
2263;expert;hongy;2019;0;4;2;3874
2264;master;Kevin Zheng;2018;2;3;0;3871
2265;expert;Bruno16;2014;0;0;5;3870
2266;expert;Dingyun Zhang;2021;0;2;1;3867
2267;expert;dmitrsl;2018;0;1;3;3865
2268;expert;Ming Jie;2019;0;2;2;3859
2269;master;Nam Nguyen;2016;1;2;0;3856
2270;expert;Vitaly Sedelnik;2017;0;1;3;3855
2271;expert;Spytensor;2018;0;1;1;3855
2272;expert;kapenon;2019;0;2;1;3853
2273;master;DennisSakva;2015;1;4;3;3849
2274;expert;Rafael Barbosa;2017;0;0;2;3846
2275;expert;mitaml;2019;0;1;1;3841
2276;expert;Juan Acostupa;2018;0;1;1;3838
2277;expert;Ammar Alhaj Ali;2021;0;0;2;3832
2278;expert;Juntaro;2018;0;2;3;3831
2279;expert;Shuhao Cao;2019;0;2;5;3828
2280;grandmaster;David J. Slate;2011;6;13;7;3822
2281;expert;Yueping Zhu;2019;0;1;1;3820
2282;expert;Rohit Midha;2017;0;2;1;3819
2283;expert;Rajat Gupta;2020;0;1;1;3819
2284;master;Sebastien Conort;2012;3;1;2;3818
2285;expert;Stephen Mugisha;2019;0;0;2;3817
2286;expert;Roger Liu;2020;1;0;1;3809
2287;expert;Alex Chen;2020;1;0;1;3809
2288;expert;Nguyen Do Khanh Nam;2020;0;0;2;3807
2289;expert;majunfu;2021;0;2;2;3805
2290;expert;sakusaku;2014;0;1;3;3801
2291;expert;tmoroder;2019;0;3;2;3799
2292;expert;midorii;2021;0;0;2;3798
